source_id,source_name,dest_id,dest_name,distance_km,mean_travel_time_min,std_travel_time_min,hod,is_peak_morning,is_peak_evening,is_off_peak,is_monsoon,quarter,speed_proxy,src_it,dst_it,src_commercial,src_residential,src_industrial,dst_commercial,dst_residential,dst_industrial,hod_sin,hod_cos
3,Yelahanka,4,Koramangala,22.95,36.53,9.06,5,0,0,1,0,1,37.695,0,0,0,1,0,1,0,0,0.965926,0.258819
14,MG Road,6,Hebbal,9.25,24.03,7.35,9,1,0,0,0,1,23.0961,0,0,1,0,0,0,1,0,0.707107,-0.707107
4,Koramangala,15,Banashankari,11.89,41.89,10.2,13,0,0,1,0,1,17.0303,0,0,1,0,0,0,1,0,-0.258819,-0.965926
0,Whitefield,11,HSR Layout,16.28,35.33,9.13,12,0,0,1,0,1,27.6479,1,0,0,0,0,1,0,0,0.0,-1.0
3,Yelahanka,14,MG Road,16.96,23.72,7.67,4,0,0,1,0,1,42.9005,0,0,0,1,0,1,0,0,0.866025,0.5
1,Marathahalli,3,Yelahanka,27.36,56.52,12.85,21,0,0,1,0,1,29.0446,1,0,0,0,0,0,1,0,-0.707107,0.707107
12,Bannerghatta Rd,3,Yelahanka,26.27,49.32,9.34,6,0,0,1,0,1,31.9586,0,0,0,1,0,0,1,0,1.0,0.0
8,Jayanagar,3,Yelahanka,20.58,23.0,3.8,3,0,0,1,0,1,53.687,0,0,0,1,0,0,1,0,0.707107,0.707107
14,MG Road,10,BTM Layout,13.32,25.01,10.02,8,1,0,0,0,1,31.9552,0,0,1,0,0,0,1,0,0.866025,-0.5
7,Electronic City,0,Whitefield,20.22,50.5,16.24,11,0,0,1,0,1,24.0238,1,1,0,0,0,0,0,0,0.258819,-0.965926
9,Rajajinagar,2,Yeshwanthpur,6.35,18.02,6.38,11,0,0,1,0,1,21.1432,0,0,0,1,0,0,0,1,0.258819,-0.965926
10,BTM Layout,5,Indiranagar,11.38,41.14,10.29,12,0,0,1,0,1,16.597,0,0,0,1,0,1,0,0,0.0,-1.0
11,HSR Layout,6,Hebbal,18.85,70.5,16.95,19,0,1,0,0,1,16.0426,0,0,1,0,0,0,1,0,-0.965926,0.258819
2,Yeshwanthpur,8,Jayanagar,14.64,30.88,6.98,6,0,0,1,0,1,28.4456,0,0,0,0,1,0,1,0,1.0,0.0
0,Whitefield,8,Jayanagar,23.01,36.55,10.88,1,0,0,1,0,1,37.7729,1,0,0,0,0,0,1,0,0.258819,0.965926
9,Rajajinagar,0,Whitefield,24.94,69.42,12.36,16,0,0,1,0,1,21.5557,0,1,0,1,0,0,0,0,-0.866025,-0.5
1,Marathahalli,11,HSR Layout,11.31,12.51,5.24,4,0,0,1,0,1,54.2446,1,0,0,0,0,1,0,0,0.866025,0.5
10,BTM Layout,9,Rajajinagar,17.31,38.22,8.85,22,0,0,1,0,1,27.1743,0,0,0,1,0,0,1,0,-0.5,0.866025
7,Electronic City,5,Indiranagar,18.77,33.87,8.83,15,0,0,1,0,1,33.2507,1,0,0,0,0,1,0,0,-0.707107,-0.707107
14,MG Road,0,Whitefield,17.51,46.29,13.7,7,1,0,0,0,1,22.696,0,1,1,0,0,0,0,0,0.965926,-0.258819
11,HSR Layout,2,Yeshwanthpur,20.86,34.74,10.5,2,0,0,1,0,1,36.0276,0,0,1,0,0,0,0,1,0.5,0.866025
1,Marathahalli,7,Electronic City,19.82,42.09,18.66,18,0,1,0,0,1,28.2537,1,1,0,0,0,0,0,0,-1.0,-0.0
0,Whitefield,2,Yeshwanthpur,29.07,91.26,17.92,17,0,1,0,0,1,19.1124,1,0,0,0,0,0,0,1,-0.965926,-0.258819
0,Whitefield,14,MG Road,19.37,44.55,14.41,7,1,0,0,0,1,26.0875,1,0,0,0,0,1,0,0,0.965926,-0.258819
6,Hebbal,3,Yelahanka,9.43,13.03,4.76,21,0,0,1,0,1,43.4229,0,0,0,1,0,0,1,0,-0.707107,0.707107
2,Yeshwanthpur,11,HSR Layout,21.06,43.2,17.16,2,0,0,1,0,1,29.25,0,0,0,0,1,1,0,0,0.5,0.866025
0,Whitefield,14,MG Road,19.37,24.98,6.77,2,0,0,1,0,1,46.5252,1,0,0,0,0,1,0,0,0.5,0.866025
0,Whitefield,13,Sarjapur Road,14.88,21.11,7.49,14,0,0,1,0,1,42.2928,1,1,0,0,0,0,0,0,-0.5,-0.866025
8,Jayanagar,13,Sarjapur Road,14.75,64.09,16.08,8,1,0,0,0,1,13.8087,0,1,0,1,0,0,0,0,0.866025,-0.5
8,Jayanagar,3,Yelahanka,20.58,64.66,16.6,18,0,1,0,0,1,19.0968,0,0,0,1,0,0,1,0,-1.0,-0.0
14,MG Road,1,Marathahalli,11.03,42.15,14.6,9,1,0,0,0,1,15.7011,0,1,1,0,0,0,0,0,0.707107,-0.707107
13,Sarjapur Road,7,Electronic City,10.41,33.03,10.03,13,0,0,1,0,1,18.9101,1,1,0,0,0,0,0,0,-0.258819,-0.965926
9,Rajajinagar,7,Electronic City,23.43,36.98,11.2,0,0,0,1,0,1,38.0151,0,1,0,1,0,0,0,0,0.0,1.0
6,Hebbal,12,Bannerghatta Rd,19.85,49.19,8.25,21,0,0,1,0,1,24.2122,0,0,0,1,0,0,1,0,-0.707107,0.707107
11,HSR Layout,14,MG Road,10.45,28.97,9.38,7,1,0,0,0,1,21.6431,0,0,1,0,0,1,0,0,0.965926,-0.258819
11,HSR Layout,10,BTM Layout,9.43,12.15,7.16,13,0,0,1,0,1,46.5679,0,0,1,0,0,0,1,0,-0.258819,-0.965926
7,Electronic City,10,BTM Layout,17.52,3.95,3.92,2,0,0,1,0,1,266.1266,1,0,0,0,0,0,1,0,0.5,0.866025
6,Hebbal,8,Jayanagar,14.37,16.28,3.87,3,0,0,1,0,1,52.9607,0,0,0,1,0,0,1,0,0.707107,0.707107
7,Electronic City,6,Hebbal,29.04,57.63,12.05,13,0,0,1,0,1,30.2343,1,0,0,0,0,0,1,0,-0.258819,-0.965926
11,HSR Layout,14,MG Road,10.45,18.04,7.02,2,0,0,1,0,1,34.7561,0,0,1,0,0,1,0,0,0.5,0.866025
2,Yeshwanthpur,1,Marathahalli,22.53,35.66,8.77,4,0,0,1,0,1,37.908,0,1,0,0,1,0,0,0,0.866025,0.5
3,Yelahanka,5,Indiranagar,19.32,61.78,14.33,8,1,0,0,0,1,18.7634,0,0,0,1,0,1,0,0,0.866025,-0.5
4,Koramangala,3,Yelahanka,22.49,61.88,13.8,10,1,0,0,0,1,21.8067,0,0,1,0,0,0,1,0,0.5,-0.866025
14,MG Road,6,Hebbal,9.25,34.56,10.95,19,0,1,0,0,1,16.059,0,0,1,0,0,0,1,0,-0.965926,0.258819
8,Jayanagar,5,Indiranagar,11.77,35.01,9.17,15,0,0,1,0,1,20.1714,0,0,0,1,0,1,0,0,-0.707107,-0.707107
14,MG Road,15,Banashankari,12.41,25.43,6.76,7,1,0,0,0,1,29.2804,0,0,1,0,0,0,1,0,0.965926,-0.258819
7,Electronic City,1,Marathahalli,18.02,22.13,7.04,23,0,0,1,0,1,48.8568,1,1,0,0,0,0,0,0,-0.258819,0.965926
4,Koramangala,8,Jayanagar,6.07,7.94,5.34,2,0,0,1,0,1,45.869,0,0,1,0,0,0,1,0,0.5,0.866025
13,Sarjapur Road,7,Electronic City,10.41,51.02,18.81,18,0,1,0,0,1,12.2423,1,1,0,0,0,0,0,0,-1.0,-0.0
7,Electronic City,9,Rajajinagar,23.39,67.81,15.0,15,0,0,1,0,1,20.6961,1,0,0,0,0,0,1,0,-0.707107,-0.707107
5,Indiranagar,10,BTM Layout,15.75,50.78,14.08,17,0,1,0,0,1,18.6097,0,0,1,0,0,0,1,0,-0.965926,-0.258819
2,Yeshwanthpur,9,Rajajinagar,5.57,11.75,4.91,6,0,0,1,0,1,28.4426,0,0,0,0,1,0,1,0,1.0,0.0
11,HSR Layout,15,Banashankari,11.57,35.57,8.43,22,0,0,1,0,1,19.5164,0,0,1,0,0,0,1,0,-0.5,0.866025
5,Indiranagar,13,Sarjapur Road,14.73,42.76,14.0,18,0,1,0,0,1,20.6688,0,1,1,0,0,0,0,0,-1.0,-0.0
4,Koramangala,14,MG Road,6.95,22.57,6.56,13,0,0,1,0,1,18.4759,0,0,1,0,0,1,0,0,-0.258819,-0.965926
2,Yeshwanthpur,11,HSR Layout,21.06,71.89,13.81,12,0,0,1,0,1,17.5769,0,0,0,0,1,1,0,0,0.0,-1.0
6,Hebbal,2,Yeshwanthpur,9.51,23.12,9.65,9,1,0,0,0,1,24.6799,0,0,0,1,0,0,0,1,0.707107,-0.707107
9,Rajajinagar,2,Yeshwanthpur,6.35,9.59,3.97,1,0,0,1,0,1,39.7289,0,0,0,1,0,0,0,1,0.258819,0.965926
8,Jayanagar,5,Indiranagar,11.77,18.48,6.24,5,0,0,1,0,1,38.2143,0,0,0,1,0,1,0,0,0.965926,0.258819
2,Yeshwanthpur,5,Indiranagar,14.47,28.6,6.28,6,0,0,1,0,1,30.3566,0,0,0,0,1,1,0,0,1.0,0.0
0,Whitefield,2,Yeshwanthpur,29.07,56.77,17.63,7,1,0,0,0,1,30.724,1,0,0,0,0,0,0,1,0.965926,-0.258819
15,Banashankari,10,BTM Layout,8.17,42.1,10.71,18,0,1,0,0,1,11.6437,0,0,0,1,0,0,1,0,-1.0,-0.0
3,Yelahanka,7,Electronic City,34.83,86.16,21.27,18,0,1,0,0,1,24.2549,0,1,0,1,0,0,0,0,-1.0,-0.0
11,HSR Layout,1,Marathahalli,10.6,27.79,13.52,9,1,0,0,0,1,22.8859,0,1,1,0,0,0,0,0,0.707107,-0.707107
11,HSR Layout,9,Rajajinagar,15.93,35.14,15.04,1,0,0,1,0,1,27.1998,0,0,1,0,0,0,1,0,0.258819,0.965926
8,Jayanagar,2,Yeshwanthpur,14.27,52.11,10.58,16,0,0,1,0,1,16.4306,0,0,0,1,0,0,0,1,-0.866025,-0.5
1,Marathahalli,13,Sarjapur Road,10.56,8.29,5.83,21,0,0,1,0,1,76.4294,1,1,0,0,0,0,0,0,-0.707107,0.707107
13,Sarjapur Road,6,Hebbal,23.82,63.83,19.58,11,0,0,1,0,1,22.3907,1,0,0,0,0,0,1,0,0.258819,-0.965926
7,Electronic City,13,Sarjapur Road,10.44,49.96,18.42,8,1,0,0,0,1,12.538,1,1,0,0,0,0,0,0,0.866025,-0.5
15,Banashankari,11,HSR Layout,11.88,51.17,9.72,12,0,0,1,0,1,13.93,0,0,0,1,0,1,0,0,0.0,-1.0
9,Rajajinagar,6,Hebbal,11.24,23.77,7.1,8,1,0,0,0,1,28.3719,0,0,0,1,0,0,1,0,0.866025,-0.5
8,Jayanagar,0,Whitefield,23.2,57.52,13.52,21,0,0,1,0,1,24.2003,0,1,0,1,0,0,0,0,-0.707107,0.707107
15,Banashankari,7,Electronic City,20.02,43.71,8.32,16,0,0,1,0,1,27.4811,0,1,0,1,0,0,0,0,-0.866025,-0.5
9,Rajajinagar,13,Sarjapur Road,21.0,45.94,9.68,23,0,0,1,0,1,27.4271,0,1,0,1,0,0,0,0,-0.258819,0.965926
11,HSR Layout,10,BTM Layout,9.43,5.69,3.9,3,0,0,1,0,1,99.4376,0,0,1,0,0,0,1,0,0.707107,0.707107
4,Koramangala,13,Sarjapur Road,9.83,22.87,6.86,0,0,0,1,0,1,25.7892,0,1,1,0,0,0,0,0,0.0,1.0
0,Whitefield,11,HSR Layout,16.28,37.56,12.25,7,1,0,0,0,1,26.0064,1,0,0,0,0,1,0,0,0.965926,-0.258819
1,Marathahalli,3,Yelahanka,27.36,37.63,10.36,1,0,0,1,0,1,43.6248,1,0,0,0,0,0,1,0,0.258819,0.965926
12,Bannerghatta Rd,5,Indiranagar,13.36,32.69,7.26,23,0,0,1,0,1,24.5213,0,0,0,1,0,1,0,0,-0.258819,0.965926
7,Electronic City,14,MG Road,19.98,27.44,8.66,21,0,0,1,0,1,43.688,1,0,0,0,0,1,0,0,-0.707107,0.707107
9,Rajajinagar,4,Koramangala,12.65,50.87,12.52,12,0,0,1,0,1,14.9204,0,0,0,1,0,1,0,0,0.0,-1.0
8,Jayanagar,15,Banashankari,5.47,13.27,5.82,6,0,0,1,0,1,24.7325,0,0,0,1,0,0,1,0,1.0,0.0
6,Hebbal,10,BTM Layout,18.73,57.14,15.14,10,1,0,0,0,1,19.6675,0,0,0,1,0,0,1,0,0.5,-0.866025
4,Koramangala,1,Marathahalli,10.77,20.22,6.32,0,0,0,1,0,1,31.9585,0,1,1,0,0,0,0,0,0.0,1.0
9,Rajajinagar,11,HSR Layout,15.79,49.77,10.7,21,0,0,1,0,1,19.0356,0,0,0,1,0,1,0,0,-0.707107,0.707107
12,Bannerghatta Rd,14,MG Road,10.39,49.42,10.78,19,0,1,0,0,1,12.6143,0,0,0,1,0,1,0,0,-0.965926,0.258819
2,Yeshwanthpur,6,Hebbal,9.79,12.91,4.11,4,0,0,1,0,1,45.4996,0,0,0,0,1,0,1,0,0.866025,0.5
1,Marathahalli,15,Banashankari,21.94,61.34,9.9,14,0,0,1,0,1,21.4607,1,0,0,0,0,0,1,0,-0.5,-0.866025
5,Indiranagar,15,Banashankari,16.2,27.14,5.45,6,0,0,1,0,1,35.8143,0,0,1,0,0,0,1,0,1.0,0.0
3,Yelahanka,12,Bannerghatta Rd,27.11,60.01,12.32,21,0,0,1,0,1,27.1055,0,0,0,1,0,0,1,0,-0.707107,0.707107
11,HSR Layout,12,Bannerghatta Rd,7.85,13.99,4.43,4,0,0,1,0,1,33.6669,0,0,1,0,0,0,1,0,0.866025,0.5
8,Jayanagar,7,Electronic City,16.26,13.71,6.95,5,0,0,1,0,1,71.1597,0,1,0,1,0,0,0,0,0.965926,0.258819
7,Electronic City,13,Sarjapur Road,10.44,26.47,7.57,23,0,0,1,0,1,23.6645,1,1,0,0,0,0,0,0,-0.258819,0.965926
2,Yeshwanthpur,3,Yelahanka,15.19,31.23,8.6,14,0,0,1,0,1,29.1835,0,0,0,0,1,0,1,0,-0.5,-0.866025
11,HSR Layout,7,Electronic City,10.47,7.4,6.35,21,0,0,1,0,1,84.8919,0,1,1,0,0,0,0,0,-0.707107,0.707107
2,Yeshwanthpur,0,Whitefield,29.02,65.05,9.08,17,0,1,0,0,1,26.7671,0,1,0,0,1,0,0,0,-0.965926,-0.258819
4,Koramangala,5,Indiranagar,5.99,23.86,6.64,12,0,0,1,0,1,15.0629,0,0,1,0,0,1,0,0,0.0,-1.0
3,Yelahanka,11,HSR Layout,26.46,73.85,21.3,9,1,0,0,0,1,21.4976,0,0,0,1,0,1,0,0,0.707107,-0.707107
15,Banashankari,14,MG Road,11.43,38.73,8.74,12,0,0,1,0,1,17.7072,0,0,0,1,0,1,0,0,0.0,-1.0
5,Indiranagar,15,Banashankari,16.2,29.7,8.63,1,0,0,1,0,1,32.7273,0,0,1,0,0,0,1,0,0.258819,0.965926
11,HSR Layout,7,Electronic City,10.47,3.59,3.44,6,0,0,1,0,1,174.9861,0,1,1,0,0,0,0,0,1.0,0.0
1,Marathahalli,7,Electronic City,19.82,35.05,15.4,8,1,0,0,0,1,33.9287,1,1,0,0,0,0,0,0,0.866025,-0.5
8,Jayanagar,15,Banashankari,5.47,19.96,7.77,11,0,0,1,0,1,16.4429,0,0,0,1,0,0,1,0,0.258819,-0.965926
14,MG Road,15,Banashankari,12.41,35.85,10.46,12,0,0,1,0,1,20.7699,0,0,1,0,0,0,1,0,0.0,-1.0
0,Whitefield,10,BTM Layout,24.58,29.82,8.1,3,0,0,1,0,1,49.4567,1,0,0,0,0,0,1,0,0.707107,0.707107
13,Sarjapur Road,8,Jayanagar,14.54,57.74,20.61,8,1,0,0,0,1,15.1091,1,0,0,0,0,0,1,0,0.866025,-0.5
13,Sarjapur Road,3,Yelahanka,32.14,76.91,15.26,11,0,0,1,0,1,25.0735,1,0,0,0,0,0,1,0,0.258819,-0.965926
12,Bannerghatta Rd,6,Hebbal,20.66,39.49,8.65,6,0,0,1,0,1,31.3902,0,0,0,1,0,0,1,0,1.0,0.0
14,MG Road,2,Yeshwanthpur,11.86,23.33,5.22,7,1,0,0,0,1,30.5015,0,0,1,0,0,0,0,1,0.965926,-0.258819
15,Banashankari,4,Koramangala,12.01,48.44,12.33,8,1,0,0,0,1,14.8761,0,0,0,1,0,1,0,0,0.866025,-0.5
8,Jayanagar,1,Marathahalli,17.23,60.12,16.07,8,1,0,0,0,1,17.1956,0,1,0,1,0,0,0,0,0.866025,-0.5
5,Indiranagar,13,Sarjapur Road,14.73,29.8,8.32,13,0,0,1,0,1,29.6577,0,1,1,0,0,0,0,0,-0.258819,-0.965926
8,Jayanagar,12,Bannerghatta Rd,5.87,26.15,9.54,13,0,0,1,0,1,13.4685,0,0,0,1,0,0,1,0,-0.258819,-0.965926
14,MG Road,11,HSR Layout,9.5,33.03,8.95,12,0,0,1,0,1,17.257,0,0,1,0,0,1,0,0,0.0,-1.0
15,Banashankari,12,Bannerghatta Rd,8.61,46.03,11.0,19,0,1,0,0,1,11.2231,0,0,0,1,0,0,1,0,-0.965926,0.258819
11,HSR Layout,3,Yelahanka,27.18,80.7,16.71,19,0,1,0,0,1,20.2082,0,0,1,0,0,0,1,0,-0.965926,0.258819
0,Whitefield,1,Marathahalli,7.3,26.42,12.9,19,0,1,0,0,1,16.5783,1,1,0,0,0,0,0,0,-0.965926,0.258819
0,Whitefield,15,Banashankari,26.72,111.79,27.29,17,0,1,0,0,1,14.3412,1,0,0,0,0,0,1,0,-0.965926,-0.258819
6,Hebbal,11,HSR Layout,19.2,62.66,14.9,19,0,1,0,0,1,18.3849,0,0,0,1,0,1,0,0,-0.965926,0.258819
13,Sarjapur Road,9,Rajajinagar,20.89,85.24,20.3,13,0,0,1,0,1,14.7044,1,0,0,0,0,0,1,0,-0.258819,-0.965926
0,Whitefield,13,Sarjapur Road,14.88,32.23,11.89,19,0,1,0,0,1,27.7009,1,1,0,0,0,0,0,0,-0.965926,0.258819
4,Koramangala,5,Indiranagar,5.99,16.79,5.85,7,1,0,0,0,1,21.4056,0,0,1,0,0,1,0,0,0.965926,-0.258819
15,Banashankari,8,Jayanagar,5.46,14.25,5.27,6,0,0,1,0,1,22.9895,0,0,0,1,0,0,1,0,1.0,0.0
3,Yelahanka,7,Electronic City,34.83,98.1,20.58,8,1,0,0,0,1,21.3028,0,1,0,1,0,0,0,0,0.866025,-0.5
9,Rajajinagar,11,HSR Layout,15.79,32.02,12.97,1,0,0,1,0,1,29.5878,0,0,0,1,0,1,0,0,0.258819,0.965926
0,Whitefield,15,Banashankari,26.72,76.93,17.83,7,1,0,0,0,1,20.8397,1,0,0,0,0,0,1,0,0.965926,-0.258819
12,Bannerghatta Rd,8,Jayanagar,5.89,27.86,8.18,13,0,0,1,0,1,12.6849,0,0,0,1,0,0,1,0,-0.258819,-0.965926
6,Hebbal,13,Sarjapur Road,24.41,50.38,13.65,16,0,0,1,0,1,29.0711,0,1,0,1,0,0,0,0,-0.866025,-0.5
3,Yelahanka,10,BTM Layout,25.99,35.57,7.86,5,0,0,1,0,1,43.8403,0,0,0,1,0,0,1,0,0.965926,0.258819
3,Yelahanka,2,Yeshwanthpur,15.58,33.17,6.33,9,1,0,0,0,1,28.1821,0,0,0,1,0,0,0,1,0.707107,-0.707107
6,Hebbal,13,Sarjapur Road,24.41,35.39,9.17,1,0,0,1,0,1,41.3846,0,1,0,1,0,0,0,0,0.258819,0.965926
13,Sarjapur Road,3,Yelahanka,32.14,69.32,17.83,21,0,0,1,0,1,27.8188,1,0,0,0,0,0,1,0,-0.707107,0.707107
15,Banashankari,4,Koramangala,12.01,42.77,9.18,13,0,0,1,0,1,16.8483,0,0,0,1,0,1,0,0,-0.258819,-0.965926
8,Jayanagar,1,Marathahalli,17.23,43.02,9.93,13,0,0,1,0,1,24.0307,0,1,0,1,0,0,0,0,-0.258819,-0.965926
10,BTM Layout,7,Electronic City,12.11,15.13,8.01,12,0,0,1,0,1,48.0238,0,1,0,1,0,0,0,0,0.0,-1.0
10,BTM Layout,12,Bannerghatta Rd,9.65,17.77,5.71,20,0,1,0,0,1,32.583,0,0,0,1,0,0,1,0,-0.866025,0.5
2,Yeshwanthpur,13,Sarjapur Road,26.27,63.58,13.19,14,0,0,1,0,1,24.7908,0,1,0,0,1,0,0,0,-0.5,-0.866025
11,HSR Layout,4,Koramangala,4.21,12.7,6.15,13,0,0,1,0,1,19.8898,0,0,1,0,0,1,0,0,-0.258819,-0.965926
3,Yelahanka,14,MG Road,16.96,59.36,16.67,9,1,0,0,0,1,17.1429,0,0,0,1,0,1,0,0,0.707107,-0.707107
0,Whitefield,9,Rajajinagar,24.58,94.4,20.54,16,0,0,1,0,1,15.6229,1,0,0,0,0,0,1,0,-0.866025,-0.5
8,Jayanagar,4,Koramangala,6.91,7.72,5.52,2,0,0,1,0,1,53.7047,0,0,0,1,0,1,0,0,0.5,0.866025
0,Whitefield,8,Jayanagar,23.01,58.95,12.81,21,0,0,1,0,1,23.4198,1,0,0,0,0,0,1,0,-0.707107,0.707107
6,Hebbal,11,HSR Layout,19.2,23.4,4.68,4,0,0,1,0,1,49.2308,0,0,0,1,0,1,0,0,0.866025,0.5
13,Sarjapur Road,3,Yelahanka,32.14,45.46,18.6,1,0,0,1,0,1,42.4197,1,0,0,0,0,0,1,0,0.258819,0.965926
1,Marathahalli,14,MG Road,13.62,41.54,15.93,9,1,0,0,0,1,19.6726,1,0,0,0,0,1,0,0,0.707107,-0.707107
15,Banashankari,13,Sarjapur Road,18.51,63.93,13.45,14,0,0,1,0,1,17.3721,0,1,0,1,0,0,0,0,-0.5,-0.866025
12,Bannerghatta Rd,0,Whitefield,22.66,91.63,23.51,9,1,0,0,0,1,14.8379,0,1,0,1,0,0,0,0,0.707107,-0.707107
4,Koramangala,5,Indiranagar,5.99,12.35,5.04,2,0,0,1,0,1,29.1012,0,0,1,0,0,1,0,0,0.5,0.866025
2,Yeshwanthpur,7,Electronic City,28.7,57.5,11.19,21,0,0,1,0,1,29.9478,0,1,0,0,1,0,0,0,-0.707107,0.707107
4,Koramangala,11,HSR Layout,4.62,9.07,4.71,23,0,0,1,0,1,30.5623,0,0,1,0,0,1,0,0,-0.258819,0.965926
8,Jayanagar,15,Banashankari,5.47,17.56,6.42,21,0,0,1,0,1,18.6902,0,0,0,1,0,0,1,0,-0.707107,0.707107
14,MG Road,12,Bannerghatta Rd,10.26,34.89,9.6,9,1,0,0,0,1,17.644,0,0,1,0,0,0,1,0,0.707107,-0.707107
9,Rajajinagar,3,Yelahanka,16.84,37.84,8.22,13,0,0,1,0,1,26.7019,0,0,0,1,0,0,1,0,-0.258819,-0.965926
1,Marathahalli,5,Indiranagar,8.86,15.46,5.4,3,0,0,1,0,1,34.3855,1,0,0,0,0,1,0,0,0.707107,0.707107
7,Electronic City,9,Rajajinagar,23.39,65.75,14.05,10,1,0,0,0,1,21.3445,1,0,0,0,0,0,1,0,0.5,-0.866025
7,Electronic City,9,Rajajinagar,23.39,28.66,7.36,0,0,0,1,0,1,48.9672,1,0,0,0,0,0,1,0,0.0,1.0
12,Bannerghatta Rd,11,HSR Layout,7.58,37.28,11.41,19,0,1,0,0,1,12.1996,0,0,0,1,0,1,0,0,-0.965926,0.258819
13,Sarjapur Road,5,Indiranagar,14.47,22.98,8.81,23,0,0,1,0,1,37.7807,1,0,0,0,0,1,0,0,-0.258819,0.965926
4,Koramangala,2,Yeshwanthpur,18.13,23.87,5.57,3,0,0,1,0,1,45.5718,0,0,1,0,0,0,0,1,0.707107,0.707107
9,Rajajinagar,11,HSR Layout,15.79,40.8,11.25,6,0,0,1,0,1,23.2206,0,0,0,1,0,1,0,0,1.0,0.0
10,BTM Layout,13,Sarjapur Road,10.6,25.99,8.02,5,0,0,1,0,1,24.471,0,1,0,1,0,0,0,0,0.965926,0.258819
0,Whitefield,11,HSR Layout,16.28,32.48,9.54,22,0,0,1,0,1,30.0739,1,0,0,0,0,1,0,0,-0.5,0.866025
12,Bannerghatta Rd,6,Hebbal,20.66,74.0,13.75,16,0,0,1,0,1,16.7514,0,0,0,1,0,0,1,0,-0.866025,-0.5
2,Yeshwanthpur,9,Rajajinagar,5.57,17.75,5.22,11,0,0,1,0,1,18.8282,0,0,0,0,1,0,1,0,0.258819,-0.965926
1,Marathahalli,11,HSR Layout,11.31,26.63,13.61,9,1,0,0,0,1,25.4825,1,0,0,0,0,1,0,0,0.707107,-0.707107
5,Indiranagar,9,Rajajinagar,11.6,53.32,15.16,15,0,0,1,0,1,13.0533,0,0,1,0,0,0,1,0,-0.707107,-0.707107
11,HSR Layout,9,Rajajinagar,15.93,68.59,12.71,11,0,0,1,0,1,13.935,0,0,1,0,0,0,1,0,0.258819,-0.965926
9,Rajajinagar,8,Jayanagar,9.11,35.31,9.59,15,0,0,1,0,1,15.48,0,0,0,1,0,0,1,0,-0.707107,-0.707107
12,Bannerghatta Rd,3,Yelahanka,26.27,80.4,12.48,11,0,0,1,0,1,19.6045,0,0,0,1,0,0,1,0,0.258819,-0.965926
9,Rajajinagar,5,Indiranagar,11.35,26.55,6.83,5,0,0,1,0,1,25.6497,0,0,0,1,0,1,0,0,0.965926,0.258819
3,Yelahanka,0,Whitefield,31.0,39.81,9.82,4,0,0,1,0,1,46.7219,0,1,0,1,0,0,0,0,0.866025,0.5
10,BTM Layout,3,Yelahanka,28.56,70.02,14.98,15,0,0,1,0,1,24.473,0,0,0,1,0,0,1,0,-0.707107,-0.707107
14,MG Road,12,Bannerghatta Rd,10.26,56.23,14.92,19,0,1,0,0,1,10.9479,0,0,1,0,0,0,1,0,-0.965926,0.258819
6,Hebbal,11,HSR Layout,19.2,63.0,18.47,9,1,0,0,0,1,18.2857,0,0,0,1,0,1,0,0,0.707107,-0.707107
3,Yelahanka,4,Koramangala,22.95,73.9,16.75,10,1,0,0,0,1,18.6333,0,0,0,1,0,1,0,0,0.5,-0.866025
10,BTM Layout,7,Electronic City,12.11,6.66,6.08,2,0,0,1,0,1,109.0991,0,1,0,1,0,0,0,0,0.5,0.866025
15,Banashankari,2,Yeshwanthpur,15.79,48.8,11.49,17,0,1,0,0,1,19.4139,0,0,0,1,0,0,0,1,-0.965926,-0.258819
6,Hebbal,9,Rajajinagar,10.78,12.28,3.39,3,0,0,1,0,1,52.671,0,0,0,1,0,0,1,0,0.707107,0.707107
11,HSR Layout,6,Hebbal,18.85,60.71,12.97,14,0,0,1,0,1,18.6296,0,0,1,0,0,0,1,0,-0.5,-0.866025
5,Indiranagar,10,BTM Layout,15.75,30.34,10.14,7,1,0,0,0,1,31.147,0,0,1,0,0,0,1,0,0.965926,-0.258819
13,Sarjapur Road,9,Rajajinagar,20.89,44.63,13.06,23,0,0,1,0,1,28.0842,1,0,0,0,0,0,1,0,-0.258819,0.965926
9,Rajajinagar,6,Hebbal,11.24,16.64,6.71,3,0,0,1,0,1,40.5288,0,0,0,1,0,0,1,0,0.707107,0.707107
15,Banashankari,14,MG Road,11.43,23.34,8.97,2,0,0,1,0,1,29.383,0,0,0,1,0,1,0,0,0.5,0.866025
6,Hebbal,8,Jayanagar,14.37,21.13,5.68,23,0,0,1,0,1,40.8045,0,0,0,1,0,0,1,0,-0.258819,0.965926
7,Electronic City,2,Yeshwanthpur,28.32,54.08,8.84,21,0,0,1,0,1,31.4201,1,0,0,0,0,0,0,1,-0.707107,0.707107
12,Bannerghatta Rd,1,Marathahalli,16.94,50.44,11.08,16,0,0,1,0,1,20.1507,0,1,0,1,0,0,0,0,-0.866025,-0.5
6,Hebbal,11,HSR Layout,19.2,51.38,10.28,14,0,0,1,0,1,22.4212,0,0,0,1,0,1,0,0,-0.5,-0.866025
14,MG Road,0,Whitefield,17.51,35.69,10.0,22,0,0,1,0,1,29.4368,0,1,1,0,0,0,0,0,-0.5,0.866025
